scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_mood_min,agent_1_mood_max,agent_1_mood_slope,agent_1_wellbeing_min,agent_1_wellbeing_max,agent_1_fatigue_min,agent_1_fatigue_max,agent_1_fatigue_over_0_6_share,agent_1_overall_state_min,agent_1_overall_state_max,agent_1_overall_state_mean,agent_1_payoff_overall_corr,agent_2_mood_min,agent_2_mood_max,agent_2_mood_slope,agent_2_wellbeing_min,agent_2_wellbeing_max,agent_2_fatigue_min,agent_2_fatigue_max,agent_2_fatigue_over_0_6_share,agent_2_overall_state_min,agent_2_overall_state_max,agent_2_overall_state_mean,agent_2_payoff_overall_corr
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,1,20260430,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,2,20260431,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,3,20260432,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,4,20260433,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,5,20260434,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,6,20260435,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,7,20260436,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,8,20260437,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,9,20260438,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
S4,S4_001_Prisoners_Dilemma_hybrid_vs_rational,hybrid-neutral-neutral__vs__rational,Prisoners Dilemma,paper,10,20260439,-0.13549781256225135,0.5,-0.0011658929054292428,0.35147421875,0.5499999999999999,0.009937499999999998,1.0,0.495,-0.6007685817845212,-0.1393428891319888,-0.3885478976043458,0.3592436338524711,-0.031165295888064763,0.3559194473428096,-0.0012659317238640961,0.5499999999999999,0.6343337729589844,0.0,0.7111037472513033,0.23,-0.6198034380514776,0.32888046341860505,-0.13025232937955775,0.2061683278307382
