scenario_name,condition_id,condition_label,game_name,run_profile,episode_id,random_seed,agent_1_mood_min,agent_1_mood_max,agent_1_mood_slope,agent_1_wellbeing_min,agent_1_wellbeing_max,agent_1_fatigue_min,agent_1_fatigue_max,agent_1_fatigue_over_0_6_share,agent_1_overall_state_min,agent_1_overall_state_max,agent_1_overall_state_mean,agent_1_payoff_overall_corr,agent_2_mood_min,agent_2_mood_max,agent_2_mood_slope,agent_2_wellbeing_min,agent_2_wellbeing_max,agent_2_fatigue_min,agent_2_fatigue_max,agent_2_fatigue_over_0_6_share,agent_2_overall_state_min,agent_2_overall_state_max,agent_2_overall_state_mean,agent_2_payoff_overall_corr
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,1,20260430,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,2,20260431,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,3,20260432,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,4,20260433,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,5,20260434,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,6,20260435,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,7,20260436,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,8,20260437,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,9,20260438,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,10,20260439,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,11,20260440,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,12,20260441,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,13,20260442,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,14,20260443,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,15,20260444,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,16,20260445,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
S1,S1_001_Prisoners_Dilemma_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,Prisoners Dilemma,paper,17,20260446,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,,0.012499999999999997,0.20833245364368258,0.0004104466904244758,0.50375,0.5249999999999997,0.0,0.0,0.0,0.02000000000000006,0.25833245364368196,0.24059729113124453,
