scenario_name,game_name,run_profile,model_mode,condition_id,condition_label,agent_1_type,agent_2_type,personality_1,intensity_1,fixed_strategy_1,personality_2,intensity_2,fixed_strategy_2,episodes_n,total_payoff_1_mean,total_payoff_1_std,total_payoff_1_median,total_payoff_2_mean,total_payoff_2_std,total_payoff_2_median,pair_total_payoff_mean,pair_total_payoff_std,pair_total_payoff_median,avg_payoff_1_mean,avg_payoff_1_std,avg_payoff_1_median,avg_payoff_2_mean,avg_payoff_2_std,avg_payoff_2_median,avg_pair_payoff_mean,avg_pair_payoff_std,avg_pair_payoff_median,mean_overall_state_1_mean,mean_overall_state_1_std,mean_overall_state_1_median,mean_overall_state_2_mean,mean_overall_state_2_std,mean_overall_state_2_median,final_overall_state_1_mean,final_overall_state_1_std,final_overall_state_1_median,final_overall_state_2_mean,final_overall_state_2_std,final_overall_state_2_median,negative_state_share_1_mean,negative_state_share_1_std,negative_state_share_1_median,negative_state_share_2_mean,negative_state_share_2_std,negative_state_share_2_median,pd_cooperation_rate_1_mean,pd_cooperation_rate_1_std,pd_cooperation_rate_1_median,pd_cooperation_rate_2_mean,pd_cooperation_rate_2_std,pd_cooperation_rate_2_median,pd_mutual_cooperation_rate_mean,pd_mutual_cooperation_rate_std,pd_mutual_cooperation_rate_median,pd_unilateral_exploitation_rate_mean,pd_unilateral_exploitation_rate_std,pd_unilateral_exploitation_rate_median,pd_mutual_defection_rate_mean,pd_mutual_defection_rate_std,pd_mutual_defection_rate_median,pd_recovery_after_defection_proxy_mean,pd_recovery_after_defection_proxy_std,pd_recovery_after_defection_proxy_median,bos_agreement_rate_mean,bos_agreement_rate_std,bos_agreement_rate_median,bos_coordination_streak_mean_mean,bos_coordination_streak_mean_std,bos_coordination_streak_mean_median,bos_coordination_streak_max_mean,bos_coordination_streak_max_std,bos_coordination_streak_max_median,bos_coordination_imbalance_mean,bos_coordination_imbalance_std,bos_coordination_imbalance_median,bos_fair_turn_taking_index_mean,bos_fair_turn_taking_index_std,bos_fair_turn_taking_index_median,ug_acceptance_rate_mean,ug_acceptance_rate_std,ug_acceptance_rate_median,ug_mean_offer_mean,ug_mean_offer_std,ug_mean_offer_median,ug_offer_std_mean,ug_offer_std_std,ug_offer_std_median,ug_fair_offer_rate_mean,ug_fair_offer_rate_std,ug_fair_offer_rate_median,ug_proposer_responder_inequality_mean,ug_proposer_responder_inequality_std,ug_proposer_responder_inequality_median
S1,Battle of Sexes,paper,integrated_model,S1_023_Battle_of_Sexes_rational__emotional-neutral-neutral,rational__vs__emotional-neutral-neutral,rational,emotional,neutral,neutral,,neutral,neutral,,20,387.45,278.07309740426166,594.0,258.3,185.38206493617446,396.0,645.75,463.4551623404361,990.0,1.93725,1.3903654870213085,2.9699999999999998,1.2915,0.9269103246808722,1.98,3.22875,2.3172758117021806,4.949999999999999,0.4054175104481082,0.6329009263095448,0.888139445638984,0.17368337668539086,0.6584280825207413,0.6822334424321421,0.34200110275546747,0.5619832308636036,0.8333528899265487,0.2420588762841957,0.48420940361093523,0.6666851269061792,0.353,0.46191828281634406,0.0025,0.3555,0.46156770900919836,0.0075,,,,,,,,,,,,,,,,,,,0.64575,0.4634551623404361,0.99,115.45,94.04834897245377,197.5,128.7,92.65586867543793,197.5,0.75,0.4330127018922193,1.0,0.25,0.4330127018922193,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_024_Battle_of_Sexes_rational__fixed-tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.9003265450588088,0.0,0.9003265450588088,0.7693205844218222,0.0,0.7693205844218222,0.8333528899265487,0.0,0.8333528899265487,0.6666851269061792,0.0,0.6666851269061792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_025_Battle_of_Sexes_emotional-neutral-neutral__hybrid-neutral-neutral,emotional-neutral-neutral__vs__hybrid-neutral-neutral,emotional,emotional_rational,neutral,neutral,,neutral,neutral,,20,217.25,126.97514520566614,231.0,235.75,196.70456908775657,155.0,453.0,315.98022089997977,385.0,1.08625,0.6348757260283306,1.155,1.17875,0.9835228454387829,0.775,2.265,1.5799011044998987,1.925,-0.39023065987796096,0.5489438605057156,-0.673229905589802,-0.47170040775828054,0.5827371264294874,-0.6756312468649582,-0.480427975376446,0.6570812951016396,-0.768075987911876,-0.49611154717554523,0.7458649875118535,-0.7566093348398792,0.753,0.37913190316827733,0.995,0.751,0.37887860852785027,0.995,,,,,,,,,,,,,,,,,,,0.453,0.31598022089997974,0.385,31.131313028421985,70.94862233194283,1.0051546391752577,45.3,71.794916254565,1.5,0.690733150954707,0.4168227187081511,1.0,0.30926684904529295,0.416822718708151,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_026_Battle_of_Sexes_emotional-neutral-neutral__rational,emotional-neutral-neutral__vs__rational,emotional,rational,neutral,neutral,,neutral,neutral,,20,104.0,153.67628314089328,0.0,156.0,230.51442471133993,0.0,260.0,384.1907078522332,0.0,0.52,0.7683814157044664,0.0,0.78,1.1525721235566997,0.0,1.3,1.920953539261166,0.0,-0.41161137135941606,0.5244887025997012,-0.6756312468649582,-0.1572018917969994,0.5065691460112682,-0.46162320799299755,-0.26547884071912026,0.5067471952150893,-0.333347717349577,-0.12116336140445752,0.469325552663047,-0.333347717349577,0.761,0.38198363839306,1.0,0.75025,0.39094908555974395,1.0,,,,,,,,,,,,,,,,,,,0.26,0.3841907078522332,0.0,39.00203061543268,72.31775605993028,0.0,43.3,72.66367730854255,0.0,0.45,0.49749371855331,0.0,0.55,0.49749371855331,1.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_027_Battle_of_Sexes_emotional-neutral-neutral__emotional-neutral-neutral,emotional-neutral-neutral__vs__emotional-neutral-neutral,emotional,emotional,neutral,neutral,,neutral,neutral,,20,296.05,234.5756754226661,267.5,240.7,178.8200492114908,271.0,536.75,399.78517668868113,522.5,1.48025,1.1728783771133307,1.3375,1.2035,0.8941002460574541,1.355,2.68375,1.9989258834434056,2.6125,-0.1835037807585503,0.7223582298332729,-0.4587807322732884,-0.20047719740827613,0.6982635991504127,-0.38849019017492076,-0.07741010914476013,0.8820022205049759,0.013692278356582377,-0.11759475254681323,0.83182358427704,-0.05410299957692655,0.5605,0.4385399069640071,0.725,0.55475,0.4295738440594353,0.73,,,,,,,,,,,,,,,,,,,0.53675,0.39978517668868113,0.5225,42.833544747301815,70.58781511679975,2.038770685579196,75.55,85.48945841447353,23.0,0.8044596912521441,0.36516475462969666,1.0,0.1955403087478559,0.36516475462969666,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_028_Battle_of_Sexes_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,518.85,96.7301788481754,584.0,432.15,76.58607902223484,400.0,951.0,95.58504067059866,995.0,2.59425,0.48365089424087704,2.92,2.16075,0.3829303951111742,2.0,4.755,0.4779252033529933,4.975,0.6104903727623006,0.2691716958838248,0.7191737289003817,0.6981969070159716,0.24886218531279516,0.7693205844218222,0.6907121198637133,0.26584663629586003,0.8333528899265487,0.6481487241321808,0.23989918013280878,0.6666851269061792,0.0655,0.15382538802161366,0.0,0.05975,0.146026324681545,0.0,,,,,,,,,,,,,,,,,,,0.951,0.09558504067059866,0.995,126.6153266536331,84.36821244178341,199.0,159.95,54.61362009608958,199.0,0.7795474827810628,0.36591544989676594,1.0,0.2204525172189372,0.36591544989676594,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_029_Battle_of_Sexes_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,fixed_strategy,emotional_rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,398.0,0.0,398.0,597.0,0.0,597.0,995.0,0.0,995.0,1.99,0.0,1.99,2.985,0.0,2.985,4.975,0.0,4.975,0.7611495899371629,0.0,0.7611495899371629,0.6828953702587589,0.06525239640994576,0.6344089378050737,0.666686849508989,0.0,0.666686849508989,0.8333548220173901,0.0,0.8333548220173901,0.005,0.0,0.005,0.005,0.0,0.005,,,,,,,,,,,,,,,,,,,0.995,0.0,0.995,199.0,0.0,199.0,199.0,0.0,199.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_030_Battle_of_Sexes_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,fixed_strategy,rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,398.0,0.0,398.0,597.0,0.0,597.0,995.0,0.0,995.0,1.99,0.0,1.99,2.985,0.0,2.985,4.975,0.0,4.975,0.7611495899371629,0.0,0.7611495899371629,0.8911360061590755,0.0,0.8911360061590755,0.666686849508989,0.0,0.666686849508989,0.8333548220173901,0.0,0.8333548220173901,0.005,0.0,0.005,0.005,0.0,0.005,,,,,,,,,,,,,,,,,,,0.995,0.0,0.995,199.0,0.0,199.0,199.0,0.0,199.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_031_Battle_of_Sexes_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,fixed_strategy,emotional,neutral,neutral,tit_for_tat,neutral,neutral,,20,522.25,99.07112344169718,594.0,455.25,88.60918406124729,400.0,977.5,63.47243496195809,995.0,2.61125,0.4953556172084859,2.97,2.27625,0.4430459203062364,2.0,4.8875,0.31736217480979045,4.975,0.7986533262686717,0.1975593351063285,0.8908417034588874,0.6588565914839687,0.17470909677388305,0.6932880866956748,0.705574096548137,0.2180244507869936,0.8333528899265487,0.6647213163904431,0.21720485314071314,0.6666851269061792,0.028499999999999998,0.10390019249260321,0.0,0.03075,0.10829675664580173,0.0,,,,,,,,,,,,,,,,,,,0.9775,0.0634724349619581,0.995,158.54510368663594,66.11914910458896,199.0,187.6,36.65705934741629,199.0,0.9420056766102521,0.15111109015064272,1.0,0.0579943233897479,0.15111109015064272,0.0,,,,,,,,,,,,,,,
S1,Battle of Sexes,paper,integrated_model,S1_032_Battle_of_Sexes_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,fixed_strategy,fixed_strategy,neutral,neutral,tit_for_tat,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.9003265450588088,0.0,0.9003265450588088,0.7693205844218222,0.0,0.7693205844218222,0.8333528899265487,0.0,0.8333528899265487,0.6666851269061792,0.0,0.6666851269061792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S1,Ultimatum Game,paper,integrated_model,S1_033_Ultimatum_Game_hybrid-neutral-neutral__hybrid-neutral-neutral,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,emotional_rational,emotional_rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.5369992691447881,0.0,0.5369992691447881,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_034_Ultimatum_Game_hybrid-neutral-neutral__rational,hybrid-neutral-neutral__vs__rational,emotional_rational,rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_035_Ultimatum_Game_hybrid-neutral-neutral__emotional-neutral-neutral,hybrid-neutral-neutral__vs__emotional-neutral-neutral,emotional_rational,emotional,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.5369992691447881,0.0,0.5369992691447881,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_036_Ultimatum_Game_hybrid-neutral-neutral__fixed-tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_037_Ultimatum_Game_rational__hybrid-neutral-neutral,rational__vs__hybrid-neutral-neutral,rational,emotional_rational,neutral,neutral,,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.3749274592327314,0.0,0.3749274592327314,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_038_Ultimatum_Game_rational__rational,rational__vs__rational,rational,rational,neutral,neutral,,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.38094046512865776,0.0,0.38094046512865776,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_039_Ultimatum_Game_rational__emotional-neutral-neutral,rational__vs__emotional-neutral-neutral,rational,emotional,neutral,neutral,,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.3749274592327314,0.0,0.3749274592327314,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_040_Ultimatum_Game_rational__fixed-tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.38094046512865776,0.0,0.38094046512865776,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_041_Ultimatum_Game_emotional-neutral-neutral__hybrid-neutral-neutral,emotional-neutral-neutral__vs__hybrid-neutral-neutral,emotional,emotional_rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.5369992691447881,0.0,0.5369992691447881,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_042_Ultimatum_Game_emotional-neutral-neutral__rational,emotional-neutral-neutral__vs__rational,emotional,rational,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_043_Ultimatum_Game_emotional-neutral-neutral__emotional-neutral-neutral,emotional-neutral-neutral__vs__emotional-neutral-neutral,emotional,emotional,neutral,neutral,,neutral,neutral,,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.5369992691447881,0.0,0.5369992691447881,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_044_Ultimatum_Game_emotional-neutral-neutral__fixed-tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S1,Ultimatum Game,paper,integrated_model,S1_045_Ultimatum_Game_fixed-tit_for_tat__hybrid-neutral-neutral,fixed-tit_for_tat__vs__hybrid-neutral-neutral,fixed_strategy,emotional_rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.3749274592327314,0.0,0.3749274592327314,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_046_Ultimatum_Game_fixed-tit_for_tat__rational,fixed-tit_for_tat__vs__rational,fixed_strategy,rational,neutral,neutral,tit_for_tat,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.38094046512865776,0.0,0.38094046512865776,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_047_Ultimatum_Game_fixed-tit_for_tat__emotional-neutral-neutral,fixed-tit_for_tat__vs__emotional-neutral-neutral,fixed_strategy,emotional,neutral,neutral,tit_for_tat,neutral,neutral,,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.3749274592327314,0.0,0.3749274592327314,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S1,Ultimatum Game,paper,integrated_model,S1_048_Ultimatum_Game_fixed-tit_for_tat__fixed-tit_for_tat,fixed-tit_for_tat__vs__fixed-tit_for_tat,fixed_strategy,fixed_strategy,neutral,neutral,tit_for_tat,neutral,neutral,tit_for_tat,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.38094046512865776,0.0,0.38094046512865776,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
