scenario_name,game_name,run_profile,model_mode,condition_id,condition_label,agent_1_type,agent_2_type,personality_1,intensity_1,fixed_strategy_1,personality_2,intensity_2,fixed_strategy_2,episodes_n,total_payoff_1_mean,total_payoff_1_std,total_payoff_1_median,total_payoff_2_mean,total_payoff_2_std,total_payoff_2_median,pair_total_payoff_mean,pair_total_payoff_std,pair_total_payoff_median,avg_payoff_1_mean,avg_payoff_1_std,avg_payoff_1_median,avg_payoff_2_mean,avg_payoff_2_std,avg_payoff_2_median,avg_pair_payoff_mean,avg_pair_payoff_std,avg_pair_payoff_median,mean_overall_state_1_mean,mean_overall_state_1_std,mean_overall_state_1_median,mean_overall_state_2_mean,mean_overall_state_2_std,mean_overall_state_2_median,final_overall_state_1_mean,final_overall_state_1_std,final_overall_state_1_median,final_overall_state_2_mean,final_overall_state_2_std,final_overall_state_2_median,negative_state_share_1_mean,negative_state_share_1_std,negative_state_share_1_median,negative_state_share_2_mean,negative_state_share_2_std,negative_state_share_2_median,pd_cooperation_rate_1_mean,pd_cooperation_rate_1_std,pd_cooperation_rate_1_median,pd_cooperation_rate_2_mean,pd_cooperation_rate_2_std,pd_cooperation_rate_2_median,pd_mutual_cooperation_rate_mean,pd_mutual_cooperation_rate_std,pd_mutual_cooperation_rate_median,pd_unilateral_exploitation_rate_mean,pd_unilateral_exploitation_rate_std,pd_unilateral_exploitation_rate_median,pd_mutual_defection_rate_mean,pd_mutual_defection_rate_std,pd_mutual_defection_rate_median,pd_recovery_after_defection_proxy_mean,pd_recovery_after_defection_proxy_std,pd_recovery_after_defection_proxy_median,bos_agreement_rate_mean,bos_agreement_rate_std,bos_agreement_rate_median,bos_coordination_streak_mean_mean,bos_coordination_streak_mean_std,bos_coordination_streak_mean_median,bos_coordination_streak_max_mean,bos_coordination_streak_max_std,bos_coordination_streak_max_median,bos_coordination_imbalance_mean,bos_coordination_imbalance_std,bos_coordination_imbalance_median,bos_fair_turn_taking_index_mean,bos_fair_turn_taking_index_std,bos_fair_turn_taking_index_median,ug_acceptance_rate_mean,ug_acceptance_rate_std,ug_acceptance_rate_median,ug_mean_offer_mean,ug_mean_offer_std,ug_mean_offer_median,ug_offer_std_mean,ug_offer_std_std,ug_offer_std_median,ug_fair_offer_rate_mean,ug_fair_offer_rate_std,ug_fair_offer_rate_median,ug_proposer_responder_inequality_mean,ug_proposer_responder_inequality_std,ug_proposer_responder_inequality_median
S2,Battle of Sexes,paper,integrated_model,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,104.0,153.67628314089328,0.0,156.0,230.51442471133993,0.0,260.0,384.1907078522332,0.0,0.52,0.7683814157044664,0.0,0.78,1.1525721235566997,0.0,1.3,1.920953539261166,0.0,-0.41161137135941606,0.5244887025997012,-0.6756312468649582,-0.1572018917969994,0.5065691460112682,-0.46162320799299755,-0.26547884071912026,0.5067471952150893,-0.333347717349577,-0.12116336140445752,0.469325552663047,-0.333347717349577,0.761,0.38198363839306,1.0,0.75025,0.39094908555974395,1.0,,,,,,,,,,,,,,,,,,,0.26,0.3841907078522332,0.0,39.00203061543268,72.31775605993028,0.0,43.3,72.66367730854255,0.0,0.45,0.49749371855331,0.0,0.55,0.49749371855331,1.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,integrated_model,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,518.85,96.7301788481754,584.0,432.15,76.58607902223484,400.0,951.0,95.58504067059866,995.0,2.59425,0.48365089424087704,2.92,2.16075,0.3829303951111742,2.0,4.755,0.4779252033529933,4.975,0.6104903727623006,0.2691716958838248,0.7191737289003817,0.6981969070159716,0.24886218531279516,0.7693205844218222,0.6907121198637133,0.26584663629586003,0.8333528899265487,0.6481487241321808,0.23989918013280878,0.6666851269061792,0.0655,0.15382538802161366,0.0,0.05975,0.146026324681545,0.0,,,,,,,,,,,,,,,,,,,0.951,0.09558504067059866,0.995,126.6153266536331,84.36821244178341,199.0,159.95,54.61362009608958,199.0,0.7795474827810628,0.36591544989676594,1.0,0.2204525172189372,0.36591544989676594,0.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,integrated_model,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.9003265450588088,0.0,0.9003265450588088,0.7693205844218222,0.0,0.7693205844218222,0.8333528899265487,0.0,0.8333528899265487,0.6666851269061792,0.0,0.6666851269061792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,integrated_model,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46162320799299755,0.0,-0.46162320799299755,-0.46162320799299755,0.0,-0.46162320799299755,-0.333347717349577,0.0,-0.333347717349577,-0.333347717349577,0.0,-0.333347717349577,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,integrated_model,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.9003265450588088,0.0,0.9003265450588088,0.7693205844218222,0.0,0.7693205844218222,0.8333528899265487,0.0,0.8333528899265487,0.6666851269061792,0.0,0.6666851269061792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S2,Ultimatum Game,paper,integrated_model,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17638958846954214,0.0,-0.17638958846954214,0.2831635933358941,0.0,0.2831635933358941,-1.5263059384856292e-14,0.0,-1.5263059384856292e-14,0.25001421497449156,0.0,0.25001421497449156,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17638958846954214,0.0,-0.17638958846954214,0.2831635933358941,0.0,0.2831635933358941,-1.5263059384856292e-14,0.0,-1.5263059384856292e-14,0.25001421497449156,0.0,0.25001421497449156,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.5369992691447881,0.0,0.5369992691447881,0.6052521295455218,0.0,0.6052521295455218,0.50001846023732,0.0,0.50001846023732,0.50001846023732,0.0,0.50001846023732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.38094046512865776,0.0,0.38094046512865776,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S2,Ultimatum Game,paper,integrated_model,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11146368929310636,0.0,-0.11146368929310636,0.33284164847625614,0.0,0.33284164847625614,-1.5263059384856292e-14,0.0,-1.5263059384856292e-14,0.30001430864824263,0.0,0.30001430864824263,0.965,0.0,0.965,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,integrated_model,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.5851474158880704,0.0,0.5851474158880704,0.38094046512865776,0.0,0.38094046512865776,0.500014780767334,0.0,0.500014780767334,0.3000144060723292,0.0,0.3000144060723292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
